left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0844	P1146	0.392666	0.277292	0.35237	0.695545	0.75	0.666667	0.6	containment
P0685	P1594	0.392661	0.269639	0.348349	0.716235	0.777778	0.666667	0.6	containment
P0149	P1497	0.392626	0.269173	0.451973	0.577525	0.555556	0.833333	0.6	containment
P1842	P2417	0.392584	0.291283	0.423069	0.467658	0.666667	0.75	0.666667	mutual_knn
P0489	P1137	0.392555	0.277816	0.331641	0.657495	0.857143	0.666667	0.6	containment
P0437	P1291	0.392509	0.275707	0.338142	0.643766	0.857143	0.666667	0.6	containment
P1810	P2222	0.392498	0.266918	0.397627	0.665488	0.666667	0.6	0.5	mutual_knn
P1716	P2464	0.392399	0.306052	0.410789	0.394713	0.714286	0.75	0.666667	mutual_knn
P0747	P1271	0.392346	0.302514	0.344074	0.65789	0.7	0.666667	0.6	containment
P1521	P2174	0.392316	0.341648	0.420928	0.341068	0.571429	0.6	0.5	mutual_knn
P0113	P1053	0.392302	0.239989	0.3841	0.698723	0.8	0.714286	0.5	containment
P0642	P1202	0.392238	0.287154	0.380912	0.672	0.625	0.666667	0.6	containment
P0798	P1219	0.392201	0.299223	0.377838	0.628076	0.625	0.8	0.75	containment
P0403	P1563	0.392197	0.342302	0.376656	0.563318	0.5	0.8	0.75	containment
P0842	P1275	0.392143	0.323717	0.388073	0.550897	0.555556	0.666667	0.6	containment
P2277	P2354	0.392009	0.31179	0.458768	0.482781	0.428571	0.6	0.5	mutual_knn
P0581	P0961	0.392	0.26179	0.425587	0.58572	0.666667	0.714286	0.5	containment
P1577	P2154	0.39196	0.258165	0.422267	0.613251	0.666667	0.6	0.5	mutual_knn
P1660	P2270	0.391933	0.262735	0.41755	0.608936	0.666667	0.6	0.5	mutual_knn
P0002	P1525	0.391876	0.300785	0.386427	0.612731	0.6	0.666667	0.6	containment
P0221	P1615	0.391874	0.278105	0.344462	0.586645	0.875	0.666667	0.6	containment
P0499	P1912	0.391871	0.316233	0.388365	0.580825	0.555556	0.8	0.75	containment
P0627	P1781	0.391837	0.30647	0.378454	0.589673	0.625	0.8	0.75	containment
P0679	P2249	0.391798	0.327457	0.381516	0.553561	0.555556	0.8	0.75	containment
P1843	P2055	0.391771	0.379542	0.382179	0.443578	0.428571	0.6	0.5	mutual_knn
P2056	P2284	0.39176	0.272128	0.438995	0.442249	0.714286	0.6	0.5	mutual_knn
P0474	P1079	0.391714	0.310605	0.383601	0.576819	0.6	0.833333	0.8	containment
P0790	P1496	0.391708	0.217442	0.429315	0.602654	0.833333	0.8	0.5	containment
P0436	P1751	0.391683	0.299205	0.35477	0.703716	0.625	0.666667	0.6	containment
P0739	P1490	0.391672	0.301033	0.392679	0.56269	0.625	0.666667	0.6	containment
P0805	P1026	0.391593	0.309886	0.394517	0.569203	0.571429	0.666667	0.6	containment
P1949	P2270	0.391588	0.36638	0.402319	0.430483	0.428571	0.6	0.5	mutual_knn
P1981	P2109	0.391543	0.262482	0.42971	0.396941	0.833333	0.6	0.5	mutual_knn
P0520	P1451	0.391517	0.274029	0.366433	0.621742	0.777778	0.666667	0.6	containment
P0624	P1255	0.391487	0.296762	0.351664	0.634333	0.714286	0.666667	0.6	containment
P2119	P2122	0.391475	0.294463	0.373093	0.617179	0.666667	0.6	0.5	mutual_knn
P0007	P1015	0.391468	0.242056	0.42507	0.55991	0.777778	0.833333	0.6	containment
P2357	P2398	0.391448	0.160626	0.340474	1.0	1.0	0.5	0.333333	mutual_knn
P0319	P1434	0.391413	0.235822	0.453849	0.597797	0.666667	0.833333	0.6	containment
P0733	P0778	0.391391	0.211264	0.446933	0.565621	0.833333	0.8	0.5	containment
P0804	P1410	0.391353	0.317636	0.415636	0.458012	0.571429	0.666667	0.6	mutual_knn
P1624	P2082	0.391339	0.252506	0.406744	0.639227	0.714286	0.75	0.666667	containment
P0601	P0964	0.391338	0.242374	0.33407	0.778452	0.875	0.571429	0.5	mutual_knn
P1694	P2259	0.391323	0.260064	0.411353	0.588916	0.714286	0.6	0.5	mutual_knn
P1628	P2029	0.391322	0.276026	0.442993	0.620625	0.5	0.6	0.5	mutual_knn
P1049	P1464	0.391303	0.276003	0.373906	0.648058	0.714286	0.75	0.666667	containment
P0239	P1176	0.391273	0.219482	0.413349	0.700558	0.777778	0.714286	0.5	containment
P2283	P2299	0.391255	0.279693	0.438788	0.403893	0.714286	0.6	0.5	mutual_knn
P0690	P1045	0.391246	0.283373	0.328984	0.610844	0.875	0.666667	0.6	containment
P0095	P1436	0.39123	0.245092	0.428886	0.558288	0.75	0.833333	0.6	containment
P0524	P1123	0.391215	0.334051	0.383353	0.567188	0.5	0.8	0.75	containment
P0996	P2435	0.391195	0.271196	0.406242	0.555441	0.714286	0.75	0.666667	containment
P0682	P1802	0.391192	0.310866	0.34972	0.664002	0.625	0.666667	0.6	containment
P0570	P1634	0.39118	0.289672	0.339806	0.641172	0.777778	0.666667	0.6	containment
P1323	P2297	0.391105	0.294121	0.382584	0.534175	0.714286	0.6	0.5	mutual_knn
P1529	P2442	0.391088	0.255268	0.381574	0.593333	0.833333	0.75	0.666667	containment
P0569	P1651	0.391016	0.277498	0.354546	0.670504	0.75	0.666667	0.6	containment
P0436	P1023	0.390954	0.240845	0.427073	0.553204	0.777778	0.714286	0.5	containment
P1935	P2442	0.390943	0.300065	0.458189	0.526908	0.428571	0.75	0.666667	mutual_knn
P0547	P1298	0.39093	0.295088	0.36014	0.695917	0.625	0.666667	0.6	containment
P0013	P1218	0.390929	0.245857	0.44448	0.58059	0.666667	0.833333	0.6	containment
P0896	P1667	0.390919	0.266198	0.336875	0.78224	0.75	0.666667	0.6	containment
P0516	P1329	0.390901	0.301262	0.354591	0.645588	0.666667	0.666667	0.6	containment
P0768	P1679	0.390847	0.310536	0.374085	0.576759	0.625	0.666667	0.6	containment
P0880	P1678	0.390781	0.343202	0.414705	0.356383	0.555556	0.666667	0.6	mutual_knn
P0533	P1688	0.390765	0.278338	0.374236	0.631011	0.714286	0.75	0.666667	containment
P0717	P1202	0.390737	0.289367	0.366873	0.606881	0.714286	0.666667	0.6	containment
P0270	P1181	0.390697	0.251347	0.441796	0.604621	0.625	0.833333	0.6	containment
P0603	P1660	0.39069	0.228363	0.423721	0.681953	0.714286	0.833333	0.6	containment
P1975	P2100	0.390683	0.246178	0.408956	0.70102	0.666667	0.6	0.5	mutual_knn
P1037	P2441	0.390667	0.274171	0.363793	0.566291	0.833333	0.75	0.666667	containment
P1620	P2096	0.39066	0.294642	0.364517	0.59061	0.714286	0.6	0.5	mutual_knn
P2046	P2158	0.390617	0.283132	0.491103	0.484643	0.428571	0.6	0.5	mutual_knn
P0324	P1788	0.390547	0.308352	0.382362	0.554617	0.625	0.8	0.75	containment
P1933	P2060	0.39053	0.365667	0.41285	0.386249	0.428571	0.6	0.5	mutual_knn
P0648	P1216	0.390518	0.293446	0.369744	0.6239	0.666667	0.666667	0.6	containment
P1422	P1904	0.390375	0.35239	0.37183	0.349918	0.666667	0.6	0.5	mutual_knn
P2324	P2340	0.390326	0.348324	0.403361	0.495467	0.428571	0.6	0.5	mutual_knn
P0470	P1622	0.390292	0.292777	0.363042	0.648103	0.666667	0.666667	0.6	containment
P2256	P2275	0.390265	0.225969	0.358186	0.632137	1.0	0.6	0.5	mutual_knn
P1619	P2260	0.390258	0.263464	0.388613	0.64256	0.714286	0.75	0.666667	containment
P0698	P1007	0.390254	0.303496	0.381306	0.577239	0.625	0.8	0.75	containment
P0405	P1289	0.390237	0.27867	0.339708	0.602238	0.857143	0.666667	0.6	containment
P1500	P2372	0.390221	0.232889	0.398274	0.626911	0.833333	0.75	0.666667	containment
P1698	P2095	0.390215	0.297712	0.386438	0.638488	0.571429	0.6	0.5	mutual_knn
P0147	P0987	0.390208	0.337302	0.363696	0.555733	0.555556	0.714286	0.666667	containment
P0855	P1246	0.390172	0.274893	0.386628	0.597223	0.714286	0.666667	0.6	mutual_knn
P1321	P2421	0.390164	0.289732	0.361459	0.618454	0.714286	0.75	0.666667	containment
P0819	P1191	0.390149	0.289522	0.368418	0.594895	0.714286	0.666667	0.6	containment
P1656	P1839	0.390132	0.205247	0.48667	0.441029	0.833333	0.666667	0.4	mutual_knn
P0809	P1686	0.390119	0.321993	0.408516	0.577972	0.444444	0.666667	0.6	containment
P0815	P1623	0.390066	0.258916	0.330319	0.704425	0.875	0.666667	0.6	containment
P0203	P0988	0.390037	0.279912	0.338649	0.580497	0.875	0.666667	0.6	containment
P1489	P2530	0.390012	0.32923	0.402761	0.342254	0.666667	0.75	0.666667	mutual_knn
P1489	P2240	0.390009	0.272399	0.416535	0.549759	0.666667	0.6	0.5	mutual_knn
P0135	P1170	0.389998	0.236055	0.404882	0.670639	0.75	0.714286	0.5	containment
P0431	P1135	0.389995	0.323524	0.368259	0.599632	0.555556	0.8	0.75	containment
P0607	P1311	0.389987	0.289892	0.31618	0.655394	0.833333	0.666667	0.6	containment
P0951	P1333	0.389971	0.294161	0.359779	0.56676	0.75	0.666667	0.6	containment
P0109	P1252	0.389944	0.243095	0.455652	0.585726	0.625	0.833333	0.6	containment
P1576	P2466	0.389902	0.281823	0.438519	0.429329	0.666667	0.75	0.666667	mutual_knn
P1712	P1969	0.389874	0.291538	0.384912	0.406297	0.833333	0.6	0.5	mutual_knn
P0732	P0820	0.389834	0.302414	0.382139	0.574992	0.625	0.8	0.75	containment
P1922	P2256	0.389808	0.233034	0.359755	0.590289	1.0	0.6	0.5	mutual_knn
P1119	P2032	0.389794	0.217091	0.484631	0.474824	0.75	0.8	0.5	mutual_knn
P1174	P1767	0.389783	0.187546	0.447476	0.654376	0.833333	0.8	0.5	containment
P0560	P1799	0.389765	0.286495	0.340396	0.667036	0.75	0.666667	0.6	containment
P0996	P1361	0.389747	0.187425	0.433183	0.680776	0.857143	0.8	0.5	containment
P0727	P1099	0.389745	0.314586	0.364881	0.579734	0.625	0.8	0.75	containment
P1551	P1735	0.389691	0.32153	0.375033	0.565973	0.571429	0.6	0.5	mutual_knn
P1944	P2293	0.389689	0.268785	0.415057	0.401323	0.833333	0.6	0.5	mutual_knn
P0557	P0766	0.389682	0.300569	0.388965	0.62733	0.555556	0.8	0.75	containment
P0036	P1441	0.389661	0.230893	0.444688	0.634519	0.666667	0.833333	0.6	containment
P1498	P1830	0.38957	0.333291	0.401412	0.419527	0.571429	0.6	0.5	mutual_knn
P1049	P1203	0.389555	0.275231	0.381081	0.608945	0.714286	0.75	0.666667	containment
P1768	P1811	0.389531	0.25888	0.425737	0.406938	0.833333	0.6	0.5	mutual_knn
P0355	P0988	0.389527	0.277969	0.335907	0.593732	0.875	0.666667	0.6	containment
P2048	P2080	0.389522	0.26622	0.436063	0.504343	0.666667	0.6	0.5	mutual_knn
P1739	P2165	0.389521	0.302263	0.370996	0.56987	0.666667	0.6	0.5	mutual_knn
P0109	P1181	0.389488	0.253722	0.436148	0.601613	0.625	0.833333	0.6	containment
P0287	P1218	0.389474	0.241443	0.446252	0.579697	0.666667	0.833333	0.6	containment
P0437	P1289	0.389367	0.277733	0.335555	0.612287	0.857143	0.666667	0.6	containment
P0010	P1631	0.389321	0.251774	0.433847	0.64176	0.6	0.833333	0.6	containment
P0804	P1051	0.389317	0.162691	0.50022	0.696008	0.714286	0.714286	0.333333	mutual_knn
P0412	P1389	0.389285	0.287276	0.353557	0.64837	0.714286	0.666667	0.6	containment
P0691	P1297	0.389256	0.282467	0.347181	0.656318	0.75	0.666667	0.6	containment
P0155	P1457	0.389245	0.245791	0.432942	0.571101	0.7	0.833333	0.6	containment
P0109	P0922	0.389238	0.242372	0.438927	0.640456	0.625	0.833333	0.6	containment
P0049	P0846	0.389197	0.293787	0.371563	0.60279	0.666667	0.666667	0.6	containment
P1092	P2082	0.389182	0.256194	0.395902	0.639005	0.714286	0.75	0.666667	containment
P1649	P2077	0.389088	0.258205	0.402765	0.652614	0.666667	0.6	0.5	mutual_knn
P0685	P2219	0.389084	0.252926	0.445795	0.636838	0.555556	0.8	0.5	containment
P0565	P1310	0.389075	0.279656	0.348656	0.634221	0.777778	0.666667	0.6	containment
P1309	P1986	0.389049	0.289917	0.360528	0.490688	0.833333	0.6	0.5	mutual_knn
P0495	P1788	0.388936	0.316281	0.373245	0.60418	0.555556	0.8	0.75	containment
P0639	P1433	0.388936	0.298849	0.344113	0.590149	0.75	0.666667	0.6	containment
P0042	P1497	0.388831	0.265493	0.42557	0.579097	0.625	0.833333	0.6	containment
P0362	P1190	0.388814	0.30401	0.389346	0.611927	0.545455	0.833333	0.8	containment
P0454	P0852	0.388811	0.317082	0.38281	0.565854	0.555556	0.8	0.75	containment
P0718	P0820	0.388729	0.299522	0.382699	0.574992	0.625	0.8	0.75	containment
P1176	P1947	0.38872	0.192305	0.461545	0.692136	0.714286	0.8	0.5	containment
P1162	P2291	0.388648	0.263799	0.377581	0.520705	0.857143	0.6	0.5	mutual_knn
P0340	P1841	0.388612	0.232908	0.463219	0.591767	0.625	0.833333	0.6	containment
P1049	P1373	0.388589	0.28909	0.357681	0.618811	0.714286	0.75	0.666667	containment
P1969	P2319	0.388587	0.261707	0.407007	0.617002	0.666667	0.6	0.5	mutual_knn
P0669	P1265	0.388573	0.298078	0.368532	0.698967	0.555556	0.666667	0.6	containment
P0079	P1023	0.388553	0.224056	0.401392	0.672405	0.8	0.714286	0.5	containment
P0811	P1888	0.388528	0.294905	0.369756	0.639066	0.625	0.8	0.75	containment
P1498	P1772	0.388516	0.187474	0.466586	0.694192	0.714286	0.666667	0.4	mutual_knn
P0615	P1179	0.388487	0.23355	0.427453	0.587812	0.75	0.833333	0.6	containment
P1703	P1958	0.388477	0.318984	0.331285	0.575555	0.714286	0.6	0.5	mutual_knn
P1810	P1895	0.388462	0.2809	0.416718	0.495388	0.666667	0.6	0.5	mutual_knn
P1355	P2045	0.388394	0.281598	0.456333	0.35292	0.666667	0.6	0.5	mutual_knn
P1015	P1049	0.388378	0.273159	0.380479	0.608598	0.714286	0.75	0.666667	containment
P1436	P2165	0.388363	0.273663	0.420061	0.610503	0.571429	0.6	0.5	mutual_knn
P1884	P2121	0.38836	0.253845	0.398852	0.345319	1.0	0.6	0.5	mutual_knn
P0250	P1218	0.388343	0.24054	0.447659	0.567524	0.666667	0.833333	0.6	containment
P0240	P1657	0.388329	0.222076	0.444291	0.662257	0.666667	0.833333	0.6	containment
P1456	P2235	0.388191	0.265265	0.392301	0.600874	0.714286	0.6	0.5	mutual_knn
P0701	P2216	0.388178	0.247469	0.416191	0.561505	0.75	0.8	0.5	containment
P0746	P1213	0.388176	0.230918	0.483753	0.593939	0.555556	0.714286	0.5	containment
P1979	P2283	0.388145	0.280987	0.42827	0.403775	0.714286	0.6	0.5	mutual_knn
P0417	P1137	0.38812	0.282732	0.34585	0.648434	0.75	0.666667	0.6	containment
P0860	P1513	0.38809	0.30856	0.364011	0.593336	0.625	0.666667	0.6	containment
P0458	P1216	0.388057	0.299322	0.361843	0.600507	0.666667	0.666667	0.6	containment
P1049	P1704	0.387984	0.257463	0.365027	0.610324	0.833333	0.75	0.666667	containment
P1281	P1778	0.387949	0.328759	0.400039	0.333269	0.666667	0.6	0.5	mutual_knn
P0066	P2015	0.387892	0.342848	0.366917	0.551896	0.5	0.8	0.75	containment
P0776	P1352	0.387869	0.316006	0.383234	0.559786	0.555556	0.666667	0.6	containment
P1917	P2250	0.387828	0.247492	0.410161	0.662333	0.666667	0.6	0.5	mutual_knn
P0640	P1364	0.387783	0.282455	0.381032	0.648173	0.625	0.666667	0.6	containment
P0502	P1688	0.387736	0.257243	0.320978	0.596347	1.0	0.666667	0.6	containment
P0729	P2202	0.387721	0.208575	0.417874	0.618918	0.857143	0.8	0.5	containment
P1406	P1885	0.387707	0.266502	0.443095	0.555551	0.571429	0.6	0.5	mutual_knn
P0614	P1522	0.3877	0.331584	0.361504	0.56405	0.555556	0.8	0.75	containment
P1341	P2421	0.387696	0.287127	0.352192	0.637928	0.714286	0.75	0.666667	containment
P0220	P1071	0.387672	0.23029	0.379171	0.638314	0.875	0.714286	0.5	containment
P0031	P1230	0.387658	0.324436	0.359091	0.614343	0.545455	0.666667	0.6	containment
P0828	P2034	0.387649	0.220868	0.463361	0.635826	0.625	0.8	0.5	containment
P0696	P2127	0.387642	0.309927	0.367393	0.57087	0.625	0.8	0.75	containment
P0718	P1365	0.387628	0.309224	0.372785	0.555025	0.625	0.8	0.75	containment
P0843	P1964	0.387619	0.207409	0.454659	0.637263	0.714286	0.8	0.5	containment
P2157	P2443	0.387593	0.128207	0.474244	0.805814	0.833333	0.75	0.333333	mutual_knn
P1150	P2033	0.387442	0.213484	0.496003	0.51107	0.666667	0.8	0.5	mutual_knn
P1502	P2082	0.387441	0.245685	0.380052	0.605314	0.833333	0.75	0.666667	containment
P0169	P0846	0.387405	0.289364	0.358787	0.566159	0.75	0.666667	0.6	containment
P0796	P1247	0.387389	0.297244	0.400466	0.563238	0.571429	0.666667	0.6	containment
P0621	P1267	0.387364	0.282627	0.337882	0.641456	0.777778	0.666667	0.6	containment
P0727	P2265	0.387311	0.292681	0.383688	0.588132	0.625	0.8	0.75	containment
P1067	P2234	0.387253	0.172482	0.44927	0.69058	0.833333	0.8	0.5	containment
P0554	P1433	0.387246	0.297546	0.356182	0.620202	0.666667	0.666667	0.6	containment
P0607	P1181	0.387229	0.284912	0.318447	0.642286	0.833333	0.666667	0.6	containment
P0501	P1777	0.387214	0.308555	0.36801	0.57061	0.625	0.8	0.75	containment
P0497	P1024	0.387188	0.27274	0.360941	0.666974	0.714286	0.666667	0.6	containment
P2220	P2372	0.38718	0.265037	0.434615	0.49132	0.666667	0.75	0.666667	mutual_knn
P0411	P1170	0.387114	0.226167	0.399999	0.703393	0.75	0.714286	0.5	containment
P0363	P1252	0.387042	0.232478	0.436389	0.582623	0.714286	0.833333	0.6	containment
P1203	P2260	0.387013	0.263958	0.388412	0.608593	0.714286	0.75	0.666667	containment
P1780	P2355	0.386944	0.25609	0.417587	0.422149	0.833333	0.6	0.5	mutual_knn
P0056	P1074	0.386936	0.228515	0.431832	0.662963	0.666667	0.833333	0.6	containment
P2299	P2315	0.3869	0.26401	0.446509	0.403893	0.714286	0.6	0.5	mutual_knn
P1400	P1918	0.386899	0.306817	0.368742	0.572719	0.625	0.6	0.5	mutual_knn
P2219	P2254	0.386812	0.356611	0.415982	0.378864	0.428571	0.6	0.5	mutual_knn
P1503	P2543	0.38679	0.273982	0.352355	0.68746	0.714286	0.75	0.666667	containment
P0271	P1179	0.38676	0.235769	0.441536	0.594597	0.666667	0.833333	0.6	containment
P0363	P0922	0.386736	0.231705	0.420953	0.637064	0.714286	0.833333	0.6	containment
P1553	P2421	0.386732	0.263118	0.344651	0.643674	0.833333	0.75	0.666667	containment
P0538	P1379	0.38668	0.268721	0.348664	0.659453	0.777778	0.666667	0.6	containment
P0446	P1146	0.386662	0.29663	0.358885	0.675686	0.6	0.666667	0.6	containment
P0028	P1015	0.386658	0.238322	0.427033	0.599514	0.7	0.833333	0.6	containment
P0737	P1325	0.386585	0.314685	0.38331	0.552629	0.555556	0.8	0.75	containment
P1887	P2458	0.386569	0.324266	0.410926	0.396822	0.571429	0.75	0.666667	mutual_knn
P0350	P1215	0.386562	0.245864	0.457126	0.603742	0.555556	0.833333	0.6	containment
P0193	P1681	0.386556	0.247257	0.445701	0.556585	0.636364	0.833333	0.6	containment
P0311	P1409	0.386532	0.225529	0.403074	0.564683	0.875	0.833333	0.6	containment
P0415	P1646	0.386439	0.250099	0.447751	0.571814	0.6	0.833333	0.6	containment
P2227	P2506	0.386427	0.144716	0.494507	0.482272	1.0	0.75	0.333333	mutual_knn
P0002	P0846	0.386418	0.300326	0.373254	0.60632	0.6	0.666667	0.6	containment
P0691	P1788	0.386394	0.311313	0.363868	0.564493	0.625	0.8	0.75	containment
P0465	P1413	0.386347	0.277529	0.348431	0.617304	0.777778	0.666667	0.6	containment
P1813	P2196	0.386307	0.242677	0.378682	0.612302	0.833333	0.6	0.5	mutual_knn
P0786	P1458	0.386264	0.266438	0.354687	0.56512	0.857143	0.666667	0.6	containment
P0462	P1271	0.386235	0.237808	0.428276	0.593246	0.7	0.833333	0.6	containment
P0521	P1395	0.386233	0.261791	0.354997	0.727499	0.714286	0.666667	0.6	containment
P1822	P2382	0.386226	0.269942	0.378014	0.610187	0.714286	0.75	0.666667	containment
P0097	P1252	0.386217	0.235574	0.453837	0.588655	0.625	0.833333	0.6	containment
P1168	P2421	0.38617	0.287719	0.353886	0.614079	0.714286	0.75	0.666667	containment
P1355	P1865	0.386055	0.283566	0.465597	0.38349	0.571429	0.6	0.5	mutual_knn
P0437	P0867	0.386041	0.281347	0.347087	0.665265	0.714286	0.666667	0.6	containment
P0210	P1525	0.385902	0.28838	0.384064	0.617084	0.6	0.666667	0.6	containment
P0987	P1133	0.385901	0.306837	0.355924	0.565844	0.666667	0.666667	0.6	containment
P0761	P1680	0.385899	0.280486	0.38413	0.627346	0.625	0.666667	0.6	containment
P2431	P2480	0.385842	0.195855	0.279165	1.0	1.0	0.5	0.333333	mutual_knn
P0091	P1369	0.385836	0.305287	0.387557	0.572561	0.555556	0.8	0.75	containment
P0635	P1788	0.385811	0.307011	0.374836	0.609075	0.555556	0.8	0.75	containment
P0459	P1744	0.385777	0.279748	0.343978	0.617204	0.777778	0.666667	0.6	containment
P0724	P1297	0.385749	0.28676	0.322899	0.686925	0.75	0.666667	0.6	containment
P1161	P2372	0.385714	0.244977	0.401074	0.636698	0.714286	0.75	0.666667	mutual_knn
P0620	P1205	0.38569	0.288424	0.34879	0.638222	0.7	0.666667	0.6	containment
P0569	P1054	0.385681	0.266261	0.330379	0.62731	0.875	0.666667	0.6	containment
P0356	P1180	0.385651	0.291628	0.378683	0.618792	0.6	0.666667	0.6	containment
P0753	P1141	0.385579	0.274565	0.322307	0.617169	0.875	0.666667	0.6	containment
P1716	P2225	0.38557	0.283056	0.39677	0.478972	0.714286	0.6	0.5	mutual_knn
P2046	P2156	0.385566	0.279544	0.486357	0.466893	0.428571	0.6	0.5	mutual_knn
P0097	P0922	0.385565	0.234815	0.437236	0.643659	0.625	0.833333	0.6	containment
P0569	P1171	0.385449	0.283513	0.35427	0.713735	0.625	0.666667	0.6	containment
P1355	P2043	0.385399	0.276464	0.448439	0.373704	0.666667	0.6	0.5	mutual_knn
P0781	P2156	0.385388	0.199063	0.460387	0.632456	0.714286	0.8	0.5	mutual_knn
P0312	P1015	0.385372	0.227289	0.423	0.572644	0.777778	0.833333	0.6	containment
P1728	P2185	0.385337	0.217643	0.34878	0.819913	0.833333	0.6	0.5	mutual_knn
P0558	P1708	0.385286	0.292268	0.333071	0.657618	0.714286	0.666667	0.6	containment
P0196	P1276	0.385251	0.248316	0.451316	0.555481	0.6	0.833333	0.6	containment
P0149	P1486	0.38525	0.261229	0.415244	0.556952	0.666667	0.833333	0.6	containment
P2250	P2270	0.385239	0.359464	0.391149	0.437209	0.428571	0.6	0.5	mutual_knn
P0302	P1685	0.385209	0.239101	0.419025	0.595269	0.714286	0.833333	0.6	containment
P1314	P2510	0.385198	0.368545	0.385082	0.470743	0.375	0.75	0.666667	mutual_knn
P0243	P1609	0.385179	0.244583	0.436313	0.599075	0.625	0.833333	0.6	containment
P0617	P1341	0.385143	0.298916	0.336778	0.62759	0.7	0.666667	0.6	containment
P0405	P1132	0.385134	0.304767	0.34684	0.551663	0.714286	0.666667	0.6	containment
P0203	P0931	0.385102	0.224386	0.401099	0.687431	0.75	0.714286	0.5	containment
P1406	P2416	0.385042	0.13675	0.496331	0.664548	0.833333	0.75	0.333333	mutual_knn
P1813	P1989	0.385038	0.245622	0.370177	0.616126	0.833333	0.6	0.5	mutual_knn
P0735	P1799	0.385016	0.279419	0.340979	0.649347	0.75	0.666667	0.6	containment
P0283	P2280	0.384966	0.324919	0.380352	0.456293	0.6	0.8	0.75	mutual_knn
P0564	P1662	0.384958	0.294642	0.374731	0.587128	0.625	0.8	0.75	containment
P0752	P1604	0.384923	0.29859	0.374196	0.57089	0.625	0.666667	0.6	containment
P1641	P2421	0.384809	0.275157	0.360515	0.633795	0.714286	0.75	0.666667	containment
P0662	P1247	0.384807	0.267765	0.356384	0.681493	0.714286	0.666667	0.6	containment
P2393	P2439	0.384794	0.156829	0.326346	1.0	1.0	0.5	0.333333	mutual_knn
P2052	P2180	0.384785	0.303086	0.433406	0.395615	0.571429	0.6	0.5	mutual_knn
P0412	P1311	0.384783	0.284795	0.34332	0.650345	0.714286	0.666667	0.6	containment
P0380	P1418	0.384637	0.297325	0.363637	0.68012	0.555556	0.666667	0.6	containment
P1436	P1739	0.3846	0.224818	0.354772	0.759285	0.833333	0.5	0.4	mutual_knn
P0358	P1002	0.384582	0.197433	0.385032	0.720867	0.888889	0.714286	0.5	containment
P0298	P0414	0.384572	0.285895	0.359758	0.585759	0.714286	0.8	0.75	containment
P1161	P1879	0.384529	0.218817	0.357756	0.894181	0.714286	0.6	0.5	mutual_knn
P0639	P0932	0.384355	0.281	0.312897	0.608917	0.875	0.666667	0.6	containment
P1116	P1233	0.384349	0.333602	0.408952	0.410955	0.5	0.571429	0.5	mutual_knn
P2114	P2301	0.384347	0.312168	0.442252	0.462256	0.428571	0.6	0.5	mutual_knn
P0826	P2167	0.384329	0.212362	0.457401	0.620092	0.666667	0.8	0.5	containment
P0621	P1538	0.384262	0.313344	0.371911	0.575323	0.555556	0.8	0.75	containment
P0696	P0977	0.384193	0.263414	0.329787	0.62731	0.875	0.666667	0.6	containment
P0772	P1623	0.384193	0.265767	0.332894	0.703071	0.777778	0.666667	0.6	containment
P0489	P1246	0.384181	0.267978	0.357365	0.670844	0.714286	0.666667	0.6	containment
P0947	P1680	0.384159	0.260246	0.380372	0.624897	0.714286	0.666667	0.6	containment
P0490	P1446	0.384082	0.228965	0.438382	0.651143	0.625	0.833333	0.6	containment
P1049	P1374	0.383966	0.276284	0.353796	0.643806	0.714286	0.75	0.666667	containment
P0386	P1015	0.383949	0.226272	0.41903	0.576885	0.777778	0.833333	0.6	containment
P0351	P1547	0.383948	0.275438	0.348656	0.629714	0.75	0.666667	0.6	containment
P0201	P1129	0.383916	0.299528	0.394213	0.555979	0.555556	0.8	0.75	containment
P0639	P0899	0.383902	0.302231	0.37216	0.551423	0.625	0.8	0.75	containment
P1268	P2043	0.383892	0.241649	0.401096	0.514326	0.833333	0.6	0.5	mutual_knn
P0849	P1727	0.383804	0.317143	0.347954	0.568057	0.625	0.666667	0.6	containment
P2133	P2301	0.383799	0.313805	0.440881	0.454208	0.428571	0.6	0.5	mutual_knn
P0526	P1453	0.383759	0.300941	0.392042	0.555658	0.555556	0.8	0.75	containment
P0844	P1230	0.383736	0.262796	0.340621	0.712605	0.75	0.666667	0.6	containment
P0297	P1715	0.383724	0.309506	0.344056	0.615268	0.625	0.666667	0.6	containment
P0733	P0877	0.383673	0.20439	0.433569	0.566146	0.833333	0.8	0.5	containment
P0531	P1246	0.38362	0.277061	0.374742	0.563541	0.714286	0.666667	0.6	containment
P0446	P1310	0.383618	0.282047	0.349482	0.643781	0.7	0.666667	0.6	containment
P0788	P2299	0.38361	0.209879	0.459757	0.615828	0.666667	0.8	0.5	containment
P0727	P1128	0.383601	0.250775	0.424113	0.59813	0.625	0.714286	0.5	containment
P1979	P2315	0.383597	0.265163	0.435623	0.403775	0.714286	0.6	0.5	mutual_knn
P0124	P1252	0.383578	0.25333	0.426589	0.577731	0.625	0.833333	0.6	containment
P0822	P1215	0.383526	0.306767	0.397161	0.564744	0.5	0.666667	0.6	containment
P0268	P1069	0.383503	0.31422	0.365711	0.585496	0.555556	0.8	0.75	containment
