cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-24_23-01200	24:23	w-s024-a023-w004	w-s024-a023-w012	ح ص ن	ع ذ ب	8	6	6	1	2	5	intra_ayah:24:23:root:18
co-24_23-01201	24:23	w-s024-a023-w004	w-s024-a023-w013	ح ص ن	ع ظ م	9	7	7	1	1	1	intra_ayah:24:23:root:19
co-24_23-01202	24:23	w-s024-a023-w010	w-s024-a023-w004	ء خ ر	ح ص ن	6	5	5	1	2	4	intra_ayah:24:23:root:2
co-24_23-01203	24:23	w-s024-a023-w004	w-s024-a023-w005	ح ص ن	غ ف ل	1	1	1	1	1	1	intra_ayah:24:23:root:20
co-24_23-01204	24:23	w-s024-a023-w004	w-s024-a023-w007	ح ص ن	ل ع ن	3	3	3	1	1	1	intra_ayah:24:23:root:21
co-24_23-01205	24:23	w-s024-a023-w009	w-s024-a023-w003	د ن و	ر م ي	6	5	5	1	1	1	intra_ayah:24:23:root:22
co-24_23-01206	24:23	w-s024-a023-w009	w-s024-a023-w012	د ن و	ع ذ ب	3	2	2	1	28	35	intra_ayah:24:23:root:23
co-24_23-01207	24:23	w-s024-a023-w009	w-s024-a023-w013	د ن و	ع ظ م	4	3	3	1	9	9	intra_ayah:24:23:root:24
co-24_23-01208	24:23	w-s024-a023-w009	w-s024-a023-w005	د ن و	غ ف ل	4	3	3	1	5	5	intra_ayah:24:23:root:25
co-24_23-01209	24:23	w-s024-a023-w009	w-s024-a023-w007	د ن و	ل ع ن	2	1	1	1	5	5	intra_ayah:24:23:root:26
co-24_23-01210	24:23	w-s024-a023-w003	w-s024-a023-w012	ر م ي	ع ذ ب	9	7	7	1	1	1	intra_ayah:24:23:root:27
co-24_23-01211	24:23	w-s024-a023-w003	w-s024-a023-w013	ر م ي	ع ظ م	10	8	8	1	1	1	intra_ayah:24:23:root:28
co-24_23-01212	24:23	w-s024-a023-w003	w-s024-a023-w005	ر م ي	غ ف ل	2	2	2	1	1	1	intra_ayah:24:23:root:29
co-24_23-01213	24:23	w-s024-a023-w010	w-s024-a023-w009	ء خ ر	د ن و	1	1	1	1	57	67	intra_ayah:24:23:root:3
co-24_23-01214	24:23	w-s024-a023-w003	w-s024-a023-w007	ر م ي	ل ع ن	4	4	4	1	1	1	intra_ayah:24:23:root:30
co-24_23-01215	24:23	w-s024-a023-w012	w-s024-a023-w013	ع ذ ب	ع ظ م	1	1	1	1	26	28	intra_ayah:24:23:root:31
co-24_23-01216	24:23	w-s024-a023-w012	w-s024-a023-w005	ع ذ ب	غ ف ل	7	5	5	1	3	3	intra_ayah:24:23:root:32
co-24_23-01217	24:23	w-s024-a023-w012	w-s024-a023-w007	ع ذ ب	ل ع ن	5	3	3	1	7	8	intra_ayah:24:23:root:33
co-24_23-01218	24:23	w-s024-a023-w013	w-s024-a023-w005	ع ظ م	غ ف ل	8	6	6	1	1	1	intra_ayah:24:23:root:34
co-24_23-01219	24:23	w-s024-a023-w013	w-s024-a023-w007	ع ظ م	ل ع ن	6	4	4	1	2	2	intra_ayah:24:23:root:35
co-24_23-01220	24:23	w-s024-a023-w005	w-s024-a023-w007	غ ف ل	ل ع ن	2	2	2	1	1	1	intra_ayah:24:23:root:36
co-24_23-01221	24:23	w-s024-a023-w010	w-s024-a023-w003	ء خ ر	ر م ي	7	6	6	1	1	1	intra_ayah:24:23:root:4
co-24_23-01222	24:23	w-s024-a023-w010	w-s024-a023-w012	ء خ ر	ع ذ ب	2	1	1	1	37	44	intra_ayah:24:23:root:5
co-24_23-01223	24:23	w-s024-a023-w010	w-s024-a023-w013	ء خ ر	ع ظ م	3	2	2	1	12	15	intra_ayah:24:23:root:6
co-24_23-01224	24:23	w-s024-a023-w010	w-s024-a023-w005	ء خ ر	غ ف ل	5	4	4	1	4	4	intra_ayah:24:23:root:7
co-24_23-01225	24:23	w-s024-a023-w010	w-s024-a023-w007	ء خ ر	ل ع ن	3	2	2	1	3	3	intra_ayah:24:23:root:8
co-24_23-01226	24:23	w-s024-a023-w006	w-s024-a023-w004	ء م ن	ح ص ن	2	2	2	1	4	20	intra_ayah:24:23:root:9
co-24_24-01227	24:24	w-s024-a024-w006	w-s024-a024-w002	ر ج ل	ش ه د	4	3	3	1	3	23	intra_ayah:24:24:root:1
co-24_24-01228	24:24	w-s024-a024-w002	w-s024-a024-w005	ش ه د	ي د ي	3	2	2	1	2	2	intra_ayah:24:24:root:10
co-24_24-01229	24:24	w-s024-a024-w002	w-s024-a024-w001	ش ه د	ي و م	1	1	1	1	19	25	intra_ayah:24:24:root:11
co-24_24-01230	24:24	w-s024-a024-w009	w-s024-a024-w008	ع م ل	ك و ن	1	1	1	1	110	151	intra_ayah:24:24:root:12
co-24_24-01231	24:24	w-s024-a024-w009	w-s024-a024-w004	ع م ل	ل س ن	5	4	4	1	3	3	intra_ayah:24:24:root:13
co-24_24-01232	24:24	w-s024-a024-w009	w-s024-a024-w005	ع م ل	ي د ي	4	3	3	1	8	9	intra_ayah:24:24:root:14
co-24_24-01233	24:24	w-s024-a024-w009	w-s024-a024-w001	ع م ل	ي و م	8	6	6	1	28	33	intra_ayah:24:24:root:15
co-24_24-01234	24:24	w-s024-a024-w008	w-s024-a024-w004	ك و ن	ل س ن	4	3	3	1	6	6	intra_ayah:24:24:root:16
co-24_24-01235	24:24	w-s024-a024-w008	w-s024-a024-w005	ك و ن	ي د ي	3	2	2	1	22	29	intra_ayah:24:24:root:17
co-24_24-01236	24:24	w-s024-a024-w008	w-s024-a024-w001	ك و ن	ي و م	7	5	5	1	92	120	intra_ayah:24:24:root:18
co-24_24-01237	24:24	w-s024-a024-w004	w-s024-a024-w005	ل س ن	ي د ي	1	1	1	1	2	2	intra_ayah:24:24:root:19
co-24_24-01238	24:24	w-s024-a024-w006	w-s024-a024-w009	ر ج ل	ع م ل	3	2	2	1	5	5	intra_ayah:24:24:root:2
co-24_24-01239	24:24	w-s024-a024-w004	w-s024-a024-w001	ل س ن	ي و م	3	2	2	1	1	1	intra_ayah:24:24:root:20
co-24_24-01240	24:24	w-s024-a024-w005	w-s024-a024-w001	ي د ي	ي و م	4	3	3	1	11	14	intra_ayah:24:24:root:21
co-24_24-01241	24:24	w-s024-a024-w006	w-s024-a024-w008	ر ج ل	ك و ن	2	1	1	1	26	48	intra_ayah:24:24:root:3
co-24_24-01242	24:24	w-s024-a024-w006	w-s024-a024-w004	ر ج ل	ل س ن	2	2	2	1	1	1	intra_ayah:24:24:root:4
co-24_24-01243	24:24	w-s024-a024-w006	w-s024-a024-w005	ر ج ل	ي د ي	1	1	1	1	9	10	intra_ayah:24:24:root:5
co-24_24-01244	24:24	w-s024-a024-w006	w-s024-a024-w001	ر ج ل	ي و م	5	4	4	1	6	6	intra_ayah:24:24:root:6
co-24_24-01245	24:24	w-s024-a024-w002	w-s024-a024-w009	ش ه د	ع م ل	7	5	5	1	15	19	intra_ayah:24:24:root:7
co-24_24-01246	24:24	w-s024-a024-w002	w-s024-a024-w008	ش ه د	ك و ن	6	4	4	1	50	102	intra_ayah:24:24:root:8
co-24_24-01247	24:24	w-s024-a024-w002	w-s024-a024-w004	ش ه د	ل س ن	2	1	1	1	1	1	intra_ayah:24:24:root:9
co-24_25-01248	24:25	w-s024-a025-w003	w-s024-a025-w011	ء ل ه	ب ي ن	8	2	6	2	207	430	intra_ayah:24:25:root:1
co-24_25-01249	24:25	w-s024-a025-w008	w-s024-a025-w011	ء ل ه	ب ي ن	3	2	6	2	207	430	intra_ayah:24:25:root:1
co-24_25-01250	24:25	w-s024-a025-w005	w-s024-a025-w004	ح ق ق	د ي ن	1	1	4	2	10	18	intra_ayah:24:25:root:10
co-24_25-01251	24:25	w-s024-a025-w010	w-s024-a025-w004	ح ق ق	د ي ن	6	1	4	2	10	18	intra_ayah:24:25:root:10
co-24_25-01252	24:25	w-s024-a025-w005	w-s024-a025-w006	ح ق ق	ع ل م	1	1	2	2	45	66	intra_ayah:24:25:root:11
co-24_25-01253	24:25	w-s024-a025-w010	w-s024-a025-w006	ح ق ق	ع ل م	4	1	2	2	45	66	intra_ayah:24:25:root:11
co-24_25-01254	24:25	w-s024-a025-w005	w-s024-a025-w002	ح ق ق	و ف ي	3	3	6	2	3	4	intra_ayah:24:25:root:12
co-24_25-01255	24:25	w-s024-a025-w010	w-s024-a025-w002	ح ق ق	و ف ي	8	3	6	2	3	4	intra_ayah:24:25:root:12
co-24_25-01256	24:25	w-s024-a025-w004	w-s024-a025-w006	د ي ن	ع ل م	2	2	2	1	16	27	intra_ayah:24:25:root:13
co-24_25-01257	24:25	w-s024-a025-w004	w-s024-a025-w002	د ي ن	و ف ي	2	2	2	1	2	2	intra_ayah:24:25:root:14
co-24_25-01258	24:25	w-s024-a025-w006	w-s024-a025-w002	ع ل م	و ف ي	4	4	4	1	9	13	intra_ayah:24:25:root:15
co-24_25-01259	24:25	w-s024-a025-w003	w-s024-a025-w005	ء ل ه	ح ق ق	2	1	5	4	120	236	intra_ayah:24:25:root:2
co-24_25-01260	24:25	w-s024-a025-w003	w-s024-a025-w010	ء ل ه	ح ق ق	7	1	5	4	120	236	intra_ayah:24:25:root:2
co-24_25-01261	24:25	w-s024-a025-w008	w-s024-a025-w005	ء ل ه	ح ق ق	3	1	5	4	120	236	intra_ayah:24:25:root:2
co-24_25-01262	24:25	w-s024-a025-w008	w-s024-a025-w010	ء ل ه	ح ق ق	2	1	5	4	120	236	intra_ayah:24:25:root:2
co-24_25-01263	24:25	w-s024-a025-w003	w-s024-a025-w004	ء ل ه	د ي ن	1	1	3	2	53	122	intra_ayah:24:25:root:3
co-24_25-01264	24:25	w-s024-a025-w008	w-s024-a025-w004	ء ل ه	د ي ن	4	1	3	2	53	122	intra_ayah:24:25:root:3
co-24_25-01265	24:25	w-s024-a025-w003	w-s024-a025-w006	ء ل ه	ع ل م	3	1	3	2	408	878	intra_ayah:24:25:root:4
co-24_25-01266	24:25	w-s024-a025-w008	w-s024-a025-w006	ء ل ه	ع ل م	2	1	3	2	408	878	intra_ayah:24:25:root:4
co-24_25-01267	24:25	w-s024-a025-w003	w-s024-a025-w002	ء ل ه	و ف ي	1	1	5	2	31	47	intra_ayah:24:25:root:5
co-24_25-01268	24:25	w-s024-a025-w008	w-s024-a025-w002	ء ل ه	و ف ي	6	1	5	2	31	47	intra_ayah:24:25:root:5
co-24_25-01269	24:25	w-s024-a025-w011	w-s024-a025-w005	ب ي ن	ح ق ق	6	1	4	2	34	53	intra_ayah:24:25:root:6
co-24_25-01270	24:25	w-s024-a025-w011	w-s024-a025-w010	ب ي ن	ح ق ق	1	1	4	2	34	53	intra_ayah:24:25:root:6
co-24_25-01271	24:25	w-s024-a025-w011	w-s024-a025-w004	ب ي ن	د ي ن	7	5	5	1	7	11	intra_ayah:24:25:root:7
co-24_25-01272	24:25	w-s024-a025-w011	w-s024-a025-w006	ب ي ن	ع ل م	5	3	3	1	82	119	intra_ayah:24:25:root:8
co-24_25-01273	24:25	w-s024-a025-w011	w-s024-a025-w002	ب ي ن	و ف ي	9	7	7	1	4	4	intra_ayah:24:25:root:9
co-24_26-01274	24:26	w-s024-a026-w010	w-s024-a026-w001	ب ر ء	خ ب ث	9	5	8	4	1	4	intra_ayah:24:26:root:1
co-24_26-01275	24:26	w-s024-a026-w010	w-s024-a026-w002	ب ر ء	خ ب ث	8	5	8	4	1	4	intra_ayah:24:26:root:1
co-24_26-01276	24:26	w-s024-a026-w010	w-s024-a026-w003	ب ر ء	خ ب ث	7	5	8	4	1	4	intra_ayah:24:26:root:1
co-24_26-01277	24:26	w-s024-a026-w010	w-s024-a026-w004	ب ر ء	خ ب ث	6	5	8	4	1	4	intra_ayah:24:26:root:1
co-24_26-01278	24:26	w-s024-a026-w001	w-s024-a026-w012	خ ب ث	ق و ل	11	6	9	4	2	6	intra_ayah:24:26:root:10
co-24_26-01279	24:26	w-s024-a026-w002	w-s024-a026-w012	خ ب ث	ق و ل	10	6	9	4	2	6	intra_ayah:24:26:root:10
co-24_26-01280	24:26	w-s024-a026-w003	w-s024-a026-w012	خ ب ث	ق و ل	9	6	9	4	2	6	intra_ayah:24:26:root:10
co-24_26-01281	24:26	w-s024-a026-w004	w-s024-a026-w012	خ ب ث	ق و ل	8	6	9	4	2	6	intra_ayah:24:26:root:10
co-24_26-01282	24:26	w-s024-a026-w001	w-s024-a026-w016	خ ب ث	ك ر م	15	9	12	4	1	4	intra_ayah:24:26:root:11
co-24_26-01283	24:26	w-s024-a026-w002	w-s024-a026-w016	خ ب ث	ك ر م	14	9	12	4	1	4	intra_ayah:24:26:root:11
co-24_26-01284	24:26	w-s024-a026-w003	w-s024-a026-w016	خ ب ث	ك ر م	13	9	12	4	1	4	intra_ayah:24:26:root:11
co-24_26-01285	24:26	w-s024-a026-w004	w-s024-a026-w016	خ ب ث	ك ر م	12	9	12	4	1	4	intra_ayah:24:26:root:11
co-24_26-01286	24:26	w-s024-a026-w015	w-s024-a026-w005	ر ز ق	ط ي ب	10	4	7	4	15	18	intra_ayah:24:26:root:12
co-24_26-01287	24:26	w-s024-a026-w015	w-s024-a026-w006	ر ز ق	ط ي ب	9	4	7	4	15	18	intra_ayah:24:26:root:12
co-24_26-01288	24:26	w-s024-a026-w015	w-s024-a026-w007	ر ز ق	ط ي ب	8	4	7	4	15	18	intra_ayah:24:26:root:12
co-24_26-01289	24:26	w-s024-a026-w015	w-s024-a026-w008	ر ز ق	ط ي ب	7	4	7	4	15	18	intra_ayah:24:26:root:12
co-24_26-01290	24:26	w-s024-a026-w015	w-s024-a026-w014	ر ز ق	غ ف ر	1	1	1	1	6	6	intra_ayah:24:26:root:13
co-24_26-01291	24:26	w-s024-a026-w015	w-s024-a026-w012	ر ز ق	ق و ل	3	2	2	1	27	47	intra_ayah:24:26:root:14
co-24_26-01292	24:26	w-s024-a026-w015	w-s024-a026-w016	ر ز ق	ك ر م	1	1	1	1	7	7	intra_ayah:24:26:root:15
co-24_26-01293	24:26	w-s024-a026-w005	w-s024-a026-w014	ط ي ب	غ ف ر	9	3	6	4	5	8	intra_ayah:24:26:root:16
co-24_26-01294	24:26	w-s024-a026-w006	w-s024-a026-w014	ط ي ب	غ ف ر	8	3	6	4	5	8	intra_ayah:24:26:root:16
co-24_26-01295	24:26	w-s024-a026-w007	w-s024-a026-w014	ط ي ب	غ ف ر	7	3	6	4	5	8	intra_ayah:24:26:root:16
co-24_26-01296	24:26	w-s024-a026-w008	w-s024-a026-w014	ط ي ب	غ ف ر	6	3	6	4	5	8	intra_ayah:24:26:root:16
co-24_26-01297	24:26	w-s024-a026-w005	w-s024-a026-w012	ط ي ب	ق و ل	7	2	5	4	9	13	intra_ayah:24:26:root:17
co-24_26-01298	24:26	w-s024-a026-w006	w-s024-a026-w012	ط ي ب	ق و ل	6	2	5	4	9	13	intra_ayah:24:26:root:17
co-24_26-01299	24:26	w-s024-a026-w007	w-s024-a026-w012	ط ي ب	ق و ل	5	2	5	4	9	13	intra_ayah:24:26:root:17
co-24_26-01300	24:26	w-s024-a026-w008	w-s024-a026-w012	ط ي ب	ق و ل	4	2	5	4	9	13	intra_ayah:24:26:root:17
co-24_26-01301	24:26	w-s024-a026-w005	w-s024-a026-w016	ط ي ب	ك ر م	11	5	8	4	2	5	intra_ayah:24:26:root:18
co-24_26-01302	24:26	w-s024-a026-w006	w-s024-a026-w016	ط ي ب	ك ر م	10	5	8	4	2	5	intra_ayah:24:26:root:18
co-24_26-01303	24:26	w-s024-a026-w007	w-s024-a026-w016	ط ي ب	ك ر م	9	5	8	4	2	5	intra_ayah:24:26:root:18
co-24_26-01304	24:26	w-s024-a026-w008	w-s024-a026-w016	ط ي ب	ك ر م	8	5	8	4	2	5	intra_ayah:24:26:root:18
co-24_26-01305	24:26	w-s024-a026-w014	w-s024-a026-w012	غ ف ر	ق و ل	2	1	1	1	51	74	intra_ayah:24:26:root:19
co-24_26-01306	24:26	w-s024-a026-w010	w-s024-a026-w015	ب ر ء	ر ز ق	5	3	3	1	1	1	intra_ayah:24:26:root:2
co-24_26-01307	24:26	w-s024-a026-w014	w-s024-a026-w016	غ ف ر	ك ر م	2	2	2	1	7	7	intra_ayah:24:26:root:20
co-24_26-01308	24:26	w-s024-a026-w012	w-s024-a026-w016	ق و ل	ك ر م	4	3	3	1	11	16	intra_ayah:24:26:root:21
co-24_26-01309	24:26	w-s024-a026-w010	w-s024-a026-w005	ب ر ء	ط ي ب	5	1	4	4	1	4	intra_ayah:24:26:root:3
co-24_26-01310	24:26	w-s024-a026-w010	w-s024-a026-w006	ب ر ء	ط ي ب	4	1	4	4	1	4	intra_ayah:24:26:root:3
co-24_26-01311	24:26	w-s024-a026-w010	w-s024-a026-w007	ب ر ء	ط ي ب	3	1	4	4	1	4	intra_ayah:24:26:root:3
co-24_26-01312	24:26	w-s024-a026-w010	w-s024-a026-w008	ب ر ء	ط ي ب	2	1	4	4	1	4	intra_ayah:24:26:root:3
co-24_26-01313	24:26	w-s024-a026-w010	w-s024-a026-w014	ب ر ء	غ ف ر	4	2	2	1	4	4	intra_ayah:24:26:root:4
co-24_26-01314	24:26	w-s024-a026-w010	w-s024-a026-w012	ب ر ء	ق و ل	2	1	1	1	16	30	intra_ayah:24:26:root:5
co-24_26-01315	24:26	w-s024-a026-w010	w-s024-a026-w016	ب ر ء	ك ر م	6	4	4	1	1	1	intra_ayah:24:26:root:6
co-24_26-01316	24:26	w-s024-a026-w001	w-s024-a026-w015	خ ب ث	ر ز ق	14	8	11	4	1	4	intra_ayah:24:26:root:7
co-24_26-01317	24:26	w-s024-a026-w002	w-s024-a026-w015	خ ب ث	ر ز ق	13	8	11	4	1	4	intra_ayah:24:26:root:7
co-24_26-01318	24:26	w-s024-a026-w003	w-s024-a026-w015	خ ب ث	ر ز ق	12	8	11	4	1	4	intra_ayah:24:26:root:7
co-24_26-01319	24:26	w-s024-a026-w004	w-s024-a026-w015	خ ب ث	ر ز ق	11	8	11	4	1	4	intra_ayah:24:26:root:7
co-24_26-01320	24:26	w-s024-a026-w001	w-s024-a026-w005	خ ب ث	ط ي ب	4	1	7	16	8	25	intra_ayah:24:26:root:8
co-24_26-01321	24:26	w-s024-a026-w001	w-s024-a026-w006	خ ب ث	ط ي ب	5	1	7	16	8	25	intra_ayah:24:26:root:8
co-24_26-01322	24:26	w-s024-a026-w001	w-s024-a026-w007	خ ب ث	ط ي ب	6	1	7	16	8	25	intra_ayah:24:26:root:8
co-24_26-01323	24:26	w-s024-a026-w001	w-s024-a026-w008	خ ب ث	ط ي ب	7	1	7	16	8	25	intra_ayah:24:26:root:8
co-24_26-01324	24:26	w-s024-a026-w002	w-s024-a026-w005	خ ب ث	ط ي ب	3	1	7	16	8	25	intra_ayah:24:26:root:8
co-24_26-01325	24:26	w-s024-a026-w002	w-s024-a026-w006	خ ب ث	ط ي ب	4	1	7	16	8	25	intra_ayah:24:26:root:8
co-24_26-01326	24:26	w-s024-a026-w002	w-s024-a026-w007	خ ب ث	ط ي ب	5	1	7	16	8	25	intra_ayah:24:26:root:8
co-24_26-01327	24:26	w-s024-a026-w002	w-s024-a026-w008	خ ب ث	ط ي ب	6	1	7	16	8	25	intra_ayah:24:26:root:8
co-24_26-01328	24:26	w-s024-a026-w003	w-s024-a026-w005	خ ب ث	ط ي ب	2	1	7	16	8	25	intra_ayah:24:26:root:8
co-24_26-01329	24:26	w-s024-a026-w003	w-s024-a026-w006	خ ب ث	ط ي ب	3	1	7	16	8	25	intra_ayah:24:26:root:8
co-24_26-01330	24:26	w-s024-a026-w003	w-s024-a026-w007	خ ب ث	ط ي ب	4	1	7	16	8	25	intra_ayah:24:26:root:8
co-24_26-01331	24:26	w-s024-a026-w003	w-s024-a026-w008	خ ب ث	ط ي ب	5	1	7	16	8	25	intra_ayah:24:26:root:8
co-24_26-01332	24:26	w-s024-a026-w004	w-s024-a026-w005	خ ب ث	ط ي ب	1	1	7	16	8	25	intra_ayah:24:26:root:8
co-24_26-01333	24:26	w-s024-a026-w004	w-s024-a026-w006	خ ب ث	ط ي ب	2	1	7	16	8	25	intra_ayah:24:26:root:8
co-24_26-01334	24:26	w-s024-a026-w004	w-s024-a026-w007	خ ب ث	ط ي ب	3	1	7	16	8	25	intra_ayah:24:26:root:8
co-24_26-01335	24:26	w-s024-a026-w004	w-s024-a026-w008	خ ب ث	ط ي ب	4	1	7	16	8	25	intra_ayah:24:26:root:8
co-24_26-01336	24:26	w-s024-a026-w001	w-s024-a026-w014	خ ب ث	غ ف ر	13	7	10	4	1	4	intra_ayah:24:26:root:9
co-24_26-01337	24:26	w-s024-a026-w002	w-s024-a026-w014	خ ب ث	غ ف ر	12	7	10	4	1	4	intra_ayah:24:26:root:9
co-24_26-01338	24:26	w-s024-a026-w003	w-s024-a026-w014	خ ب ث	غ ف ر	11	7	10	4	1	4	intra_ayah:24:26:root:9
co-24_26-01339	24:26	w-s024-a026-w004	w-s024-a026-w014	خ ب ث	غ ف ر	10	7	10	4	1	4	intra_ayah:24:26:root:9
co-24_27-01340	24:27	w-s024-a027-w003	w-s024-a027-w010	ء م ن	ء ن س	7	5	5	1	3	3	intra_ayah:24:27:root:1
co-24_27-01341	24:27	w-s024-a027-w010	w-s024-a027-w006	ء ن س	ب ي ت	4	1	3	2	2	3	intra_ayah:24:27:root:10
co-24_27-01342	24:27	w-s024-a027-w010	w-s024-a027-w008	ء ن س	ب ي ت	2	1	3	2	2	3	intra_ayah:24:27:root:10
co-24_27-01343	24:27	w-s024-a027-w010	w-s024-a027-w015	ء ن س	خ ي ر	5	3	3	1	3	4	intra_ayah:24:27:root:11
co-24_27-01344	24:27	w-s024-a027-w010	w-s024-a027-w005	ء ن س	د خ ل	5	4	4	1	3	5	intra_ayah:24:27:root:12
co-24_27-01345	24:27	w-s024-a027-w010	w-s024-a027-w018	ء ن س	ذ ك ر	8	4	4	1	6	7	intra_ayah:24:27:root:13
co-24_27-01346	24:27	w-s024-a027-w010	w-s024-a027-w011	ء ن س	س ل م	1	1	1	1	2	2	intra_ayah:24:27:root:14
co-24_27-01347	24:27	w-s024-a027-w010	w-s024-a027-w007	ء ن س	غ ي ر	3	2	2	1	2	2	intra_ayah:24:27:root:15
co-24_27-01348	24:27	w-s024-a027-w013	w-s024-a027-w006	ء ه ل	ب ي ت	7	3	5	2	8	11	intra_ayah:24:27:root:16
co-24_27-01349	24:27	w-s024-a027-w013	w-s024-a027-w008	ء ه ل	ب ي ت	5	3	5	2	8	11	intra_ayah:24:27:root:16
co-24_27-01350	24:27	w-s024-a027-w013	w-s024-a027-w015	ء ه ل	خ ي ر	2	1	1	1	6	7	intra_ayah:24:27:root:17
co-24_27-01351	24:27	w-s024-a027-w013	w-s024-a027-w005	ء ه ل	د خ ل	8	6	6	1	5	5	intra_ayah:24:27:root:18
co-24_27-01352	24:27	w-s024-a027-w013	w-s024-a027-w018	ء ه ل	ذ ك ر	5	2	2	1	7	8	intra_ayah:24:27:root:19
co-24_27-01353	24:27	w-s024-a027-w003	w-s024-a027-w013	ء م ن	ء ه ل	10	7	7	1	28	49	intra_ayah:24:27:root:2
co-24_27-01354	24:27	w-s024-a027-w013	w-s024-a027-w011	ء ه ل	س ل م	2	1	1	1	4	7	intra_ayah:24:27:root:20
co-24_27-01355	24:27	w-s024-a027-w013	w-s024-a027-w007	ء ه ل	غ ي ر	6	4	4	1	4	4	intra_ayah:24:27:root:21
co-24_27-01356	24:27	w-s024-a027-w006	w-s024-a027-w015	ب ي ت	خ ي ر	9	4	6	2	2	3	intra_ayah:24:27:root:22
co-24_27-01357	24:27	w-s024-a027-w008	w-s024-a027-w015	ب ي ت	خ ي ر	7	4	6	2	2	3	intra_ayah:24:27:root:22
co-24_27-01358	24:27	w-s024-a027-w006	w-s024-a027-w005	ب ي ت	د خ ل	1	1	3	2	6	17	intra_ayah:24:27:root:23
co-24_27-01359	24:27	w-s024-a027-w008	w-s024-a027-w005	ب ي ت	د خ ل	3	1	3	2	6	17	intra_ayah:24:27:root:23
co-24_27-01360	24:27	w-s024-a027-w006	w-s024-a027-w018	ب ي ت	ذ ك ر	12	5	7	2	4	6	intra_ayah:24:27:root:24
co-24_27-01361	24:27	w-s024-a027-w008	w-s024-a027-w018	ب ي ت	ذ ك ر	10	5	7	2	4	6	intra_ayah:24:27:root:24
co-24_27-01362	24:27	w-s024-a027-w006	w-s024-a027-w011	ب ي ت	س ل م	5	2	4	2	3	13	intra_ayah:24:27:root:25
co-24_27-01363	24:27	w-s024-a027-w008	w-s024-a027-w011	ب ي ت	س ل م	3	2	4	2	3	13	intra_ayah:24:27:root:25
co-24_27-01364	24:27	w-s024-a027-w006	w-s024-a027-w007	ب ي ت	غ ي ر	1	1	1	2	7	9	intra_ayah:24:27:root:26
co-24_27-01365	24:27	w-s024-a027-w008	w-s024-a027-w007	ب ي ت	غ ي ر	1	1	1	2	7	9	intra_ayah:24:27:root:26
co-24_27-01366	24:27	w-s024-a027-w015	w-s024-a027-w005	خ ي ر	د خ ل	10	7	7	1	1	1	intra_ayah:24:27:root:27
co-24_27-01367	24:27	w-s024-a027-w015	w-s024-a027-w018	خ ي ر	ذ ك ر	3	1	1	1	8	9	intra_ayah:24:27:root:28
co-24_27-01368	24:27	w-s024-a027-w015	w-s024-a027-w011	خ ي ر	س ل م	4	2	2	1	4	4	intra_ayah:24:27:root:29
co-24_27-01369	24:27	w-s024-a027-w003	w-s024-a027-w006	ء م ن	ب ي ت	3	2	4	2	15	20	intra_ayah:24:27:root:3
co-24_27-01370	24:27	w-s024-a027-w003	w-s024-a027-w008	ء م ن	ب ي ت	5	2	4	2	15	20	intra_ayah:24:27:root:3
co-24_27-01371	24:27	w-s024-a027-w015	w-s024-a027-w007	خ ي ر	غ ي ر	8	5	5	1	8	8	intra_ayah:24:27:root:30
co-24_27-01372	24:27	w-s024-a027-w005	w-s024-a027-w018	د خ ل	ذ ك ر	13	8	8	1	5	5	intra_ayah:24:27:root:31
co-24_27-01373	24:27	w-s024-a027-w005	w-s024-a027-w011	د خ ل	س ل م	6	5	5	1	13	14	intra_ayah:24:27:root:32
co-24_27-01374	24:27	w-s024-a027-w005	w-s024-a027-w007	د خ ل	غ ي ر	2	2	2	1	7	8	intra_ayah:24:27:root:33
co-24_27-01375	24:27	w-s024-a027-w018	w-s024-a027-w011	ذ ك ر	س ل م	7	3	3	1	4	7	intra_ayah:24:27:root:34
co-24_27-01376	24:27	w-s024-a027-w018	w-s024-a027-w007	ذ ك ر	غ ي ر	11	6	6	1	8	9	intra_ayah:24:27:root:35
co-24_27-01377	24:27	w-s024-a027-w011	w-s024-a027-w007	س ل م	غ ي ر	4	3	3	1	6	7	intra_ayah:24:27:root:36
co-24_27-01378	24:27	w-s024-a027-w003	w-s024-a027-w015	ء م ن	خ ي ر	12	8	8	1	41	68	intra_ayah:24:27:root:4
co-24_27-01379	24:27	w-s024-a027-w003	w-s024-a027-w005	ء م ن	د خ ل	2	1	1	1	34	47	intra_ayah:24:27:root:5
co-24_27-01380	24:27	w-s024-a027-w003	w-s024-a027-w018	ء م ن	ذ ك ر	15	9	9	1	32	46	intra_ayah:24:27:root:6
co-24_27-01381	24:27	w-s024-a027-w003	w-s024-a027-w011	ء م ن	س ل م	8	6	6	1	31	57	intra_ayah:24:27:root:7
co-24_27-01382	24:27	w-s024-a027-w003	w-s024-a027-w007	ء م ن	غ ي ر	4	3	3	1	25	31	intra_ayah:24:27:root:8
co-24_27-01383	24:27	w-s024-a027-w010	w-s024-a027-w013	ء ن س	ء ه ل	3	2	2	1	4	7	intra_ayah:24:27:root:9
